review_text,rating,date,upvotes
Aplikasi sangat bagus dan mudah digunakan!,5,2023-09-15,28
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-07,15
Banyak bug yang mengganggu pengalaman belanja.,2,2023-02-26,57
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-06-06,71
Banyak bug yang mengganggu pengalaman belanja.,1,2023-03-25,80
"Aplikasi sering crash, sangat frustasi!",2,2023-06-26,31
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-12-16,28
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-06-08,59
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-03-17,7
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-05-08,44
"UI sangat membingungkan, sulit digunakan.",1,2023-08-24,95
Banyak promo menarik setiap hari.,5,2023-05-14,94
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-06-07,79
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-12-28,33
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-10-09,74
"UI sangat membingungkan, sulit digunakan.",2,2023-02-18,55
Layanan pelanggan sangat responsif dan membantu.,4,2023-08-10,56
Banyak promo menarik setiap hari.,4,2023-08-06,61
"UI sangat membingungkan, sulit digunakan.",1,2023-10-17,44
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-10-24,22
Banyak promo menarik setiap hari.,4,2023-03-19,38
"Aplikasi sering crash, sangat frustasi!",2,2023-02-08,48
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-11-01,98
Banyak promo menarik setiap hari.,4,2023-09-28,70
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-06-02,8
Aplikasi sangat bagus dan mudah digunakan!,4,2023-01-27,29
"Aplikasi sering crash, sangat frustasi!",1,2023-01-22,92
Layanan pelanggan sangat responsif dan membantu.,5,2023-03-15,90
Banyak promo menarik setiap hari.,4,2023-01-27,40
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-10-01,33
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-09-25,43
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-05-03,18
"Aplikasi sering crash, sangat frustasi!",1,2023-09-02,15
Banyak promo menarik setiap hari.,5,2023-07-04,46
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-12-14,26
Aplikasi sangat bagus dan mudah digunakan!,5,2023-06-21,67
"Aplikasi sering crash, sangat frustasi!",2,2023-11-23,50
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-03-22,17
"Aplikasi sering crash, sangat frustasi!",2,2023-02-10,5
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-11-17,75
"Aplikasi sering crash, sangat frustasi!",2,2023-04-18,82
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-12-14,92
Banyak bug yang mengganggu pengalaman belanja.,2,2023-09-04,54
Banyak promo menarik setiap hari.,5,2023-10-05,72
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-05-14,67
Aplikasi sangat bagus dan mudah digunakan!,5,2023-08-12,0
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-05-13,13
"Aplikasi sering crash, sangat frustasi!",1,2023-06-09,80
Aplikasi sangat bagus dan mudah digunakan!,5,2023-03-06,41
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-03-07,81
Banyak bug yang mengganggu pengalaman belanja.,2,2023-11-03,44
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-08-01,78
"UI sangat membingungkan, sulit digunakan.",1,2023-04-09,84
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-07-26,48
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-11-10,100
"UI sangat membingungkan, sulit digunakan.",1,2023-10-21,67
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-08-12,80
Banyak promo menarik setiap hari.,4,2023-11-16,16
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-08-02,7
"UI sangat membingungkan, sulit digunakan.",1,2023-01-14,100
"Aplikasi sering crash, sangat frustasi!",2,2023-10-27,59
"Aplikasi sering crash, sangat frustasi!",1,2023-11-03,47
Layanan pelanggan sangat responsif dan membantu.,5,2023-04-12,80
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-11-01,8
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-10-05,5
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-06-19,36
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-04-13,31
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-02-08,64
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-09-15,100
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-07-20,77
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-15,91
Banyak promo menarik setiap hari.,4,2023-11-06,66
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-11-02,57
Banyak bug yang mengganggu pengalaman belanja.,2,2023-01-26,17
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-10,18
Banyak bug yang mengganggu pengalaman belanja.,1,2023-07-08,65
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-02-07,12
"UI sangat membingungkan, sulit digunakan.",1,2023-04-18,4
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-09,76
Banyak promo menarik setiap hari.,5,2023-04-13,14
"Aplikasi sering crash, sangat frustasi!",2,2023-12-12,82
Banyak promo menarik setiap hari.,4,2023-10-25,20
Banyak bug yang mengganggu pengalaman belanja.,1,2023-01-24,74
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-13,87
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-01-20,11
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-02-02,38
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-07-27,27
"UI sangat membingungkan, sulit digunakan.",2,2023-08-22,27
Banyak bug yang mengganggu pengalaman belanja.,2,2023-08-26,21
Banyak promo menarik setiap hari.,4,2023-08-23,26
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-03-07,37
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-03-09,75
Banyak bug yang mengganggu pengalaman belanja.,2,2023-08-07,45
Banyak bug yang mengganggu pengalaman belanja.,2,2023-12-07,81
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-03-12,55
Aplikasi sangat bagus dan mudah digunakan!,4,2023-09-28,30
Aplikasi sangat bagus dan mudah digunakan!,5,2023-06-23,78
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-09-16,65
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-03-04,1
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-09-25,59
Aplikasi sangat bagus dan mudah digunakan!,4,2023-05-01,84
"Aplikasi sering crash, sangat frustasi!",2,2023-03-01,6
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-06-16,53
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-01-03,66
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-06-22,28
"UI sangat membingungkan, sulit digunakan.",1,2023-01-10,26
Banyak bug yang mengganggu pengalaman belanja.,2,2023-12-28,53
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-11-26,70
Banyak promo menarik setiap hari.,5,2023-12-08,97
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-03-22,17
Layanan pelanggan sangat responsif dan membantu.,4,2023-05-19,8
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-06-28,22
"Aplikasi sering crash, sangat frustasi!",1,2023-06-24,20
Layanan pelanggan sangat responsif dan membantu.,5,2023-12-03,77
Aplikasi sangat bagus dan mudah digunakan!,5,2023-12-13,36
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-06-06,61
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-11-07,38
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-08-28,35
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-10-21,30
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-10-19,97
Layanan pelanggan sangat responsif dan membantu.,4,2023-04-10,63
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-02-10,30
Banyak promo menarik setiap hari.,4,2023-09-21,54
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-11-19,90
Banyak promo menarik setiap hari.,5,2023-12-23,15
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-10-24,46
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-11-03,33
Layanan pelanggan sangat responsif dan membantu.,5,2023-10-28,46
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-01-19,28
"UI sangat membingungkan, sulit digunakan.",2,2023-01-21,99
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-08-02,89
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-05-25,97
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-09-04,93
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-07-07,94
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-05-25,93
Aplikasi sangat bagus dan mudah digunakan!,4,2023-08-19,21
"UI sangat membingungkan, sulit digunakan.",2,2023-02-05,11
"Aplikasi sering crash, sangat frustasi!",2,2023-01-07,94
Banyak promo menarik setiap hari.,4,2023-11-19,39
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-05-11,21
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-07-03,37
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-15,48
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-03-20,75
Aplikasi sangat bagus dan mudah digunakan!,4,2023-03-21,70
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-12-19,70
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-02-07,11
Layanan pelanggan sangat responsif dan membantu.,4,2023-11-07,10
"Aplikasi sering crash, sangat frustasi!",2,2023-04-10,22
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-09-21,96
Banyak promo menarik setiap hari.,5,2023-10-05,76
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-12-11,14
Banyak promo menarik setiap hari.,5,2023-10-21,3
Layanan pelanggan sangat responsif dan membantu.,5,2023-03-08,44
Layanan pelanggan sangat responsif dan membantu.,5,2023-11-13,39
Banyak promo menarik setiap hari.,5,2023-10-12,100
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-12-22,80
Layanan pelanggan sangat responsif dan membantu.,5,2023-08-26,97
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-10-23,92
Layanan pelanggan sangat responsif dan membantu.,5,2023-02-03,52
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-10-21,47
Aplikasi sangat bagus dan mudah digunakan!,5,2023-12-25,56
Banyak promo menarik setiap hari.,5,2023-02-15,39
"Aplikasi sering crash, sangat frustasi!",1,2023-12-05,86
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-01-07,79
Aplikasi sangat bagus dan mudah digunakan!,5,2023-10-05,3
Aplikasi sangat bagus dan mudah digunakan!,5,2023-05-08,53
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-12-19,25
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-06-18,21
"UI sangat membingungkan, sulit digunakan.",1,2023-02-27,10
Banyak bug yang mengganggu pengalaman belanja.,2,2023-06-28,38
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-09-06,55
Banyak bug yang mengganggu pengalaman belanja.,1,2023-12-04,19
Aplikasi sangat bagus dan mudah digunakan!,4,2023-11-12,58
Layanan pelanggan sangat responsif dan membantu.,5,2023-06-07,74
Banyak promo menarik setiap hari.,5,2023-10-18,32
Banyak promo menarik setiap hari.,5,2023-12-13,28
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-11-22,94
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-11-12,31
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-06-02,40
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-10-04,27
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-10-07,67
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-06-18,97
"Aplikasi sering crash, sangat frustasi!",1,2023-04-07,97
Banyak bug yang mengganggu pengalaman belanja.,2,2023-11-08,86
Aplikasi sangat bagus dan mudah digunakan!,5,2023-02-24,21
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-04-28,53
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-07-26,98
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-04-05,40
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-04-11,14
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-07-10,14
Banyak bug yang mengganggu pengalaman belanja.,2,2023-05-26,60
Banyak bug yang mengganggu pengalaman belanja.,1,2023-05-13,3
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-18,6
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-04-22,35
Banyak bug yang mengganggu pengalaman belanja.,2,2023-03-17,13
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-06-07,24
Banyak bug yang mengganggu pengalaman belanja.,1,2023-09-06,14
"UI sangat membingungkan, sulit digunakan.",2,2023-02-03,61
"UI sangat membingungkan, sulit digunakan.",2,2023-09-13,37
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-12-27,98
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-06-10,52
Aplikasi sangat bagus dan mudah digunakan!,4,2023-08-18,53
"Aplikasi sering crash, sangat frustasi!",1,2023-07-13,61
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-08-28,57
"UI sangat membingungkan, sulit digunakan.",2,2023-05-25,71
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-01-11,89
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-12-01,93
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-05-16,23
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-06-27,60
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-11-25,98
Banyak bug yang mengganggu pengalaman belanja.,2,2023-12-23,52
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-12-12,99
Aplikasi sangat bagus dan mudah digunakan!,4,2023-08-04,21
Aplikasi sangat bagus dan mudah digunakan!,5,2023-07-01,39
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-04-22,76
"UI sangat membingungkan, sulit digunakan.",1,2023-04-18,34
Banyak promo menarik setiap hari.,5,2023-02-10,36
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-10-25,91
"UI sangat membingungkan, sulit digunakan.",2,2023-01-08,70
Banyak promo menarik setiap hari.,5,2023-05-10,25
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-10-10,86
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-14,17
Banyak promo menarik setiap hari.,5,2023-02-17,5
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-09-01,1
Layanan pelanggan sangat responsif dan membantu.,4,2023-08-03,96
Banyak bug yang mengganggu pengalaman belanja.,2,2023-04-01,12
Layanan pelanggan sangat responsif dan membantu.,4,2023-09-10,10
Banyak bug yang mengganggu pengalaman belanja.,2,2023-05-01,5
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-01-16,70
Aplikasi sangat bagus dan mudah digunakan!,4,2023-10-07,76
Aplikasi sangat bagus dan mudah digunakan!,5,2023-08-17,95
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-09-28,15
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-02-20,21
Aplikasi sangat bagus dan mudah digunakan!,5,2023-02-05,16
Banyak bug yang mengganggu pengalaman belanja.,1,2023-12-10,50
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-02-22,80
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-10-27,65
Layanan pelanggan sangat responsif dan membantu.,5,2023-06-25,4
"UI sangat membingungkan, sulit digunakan.",1,2023-05-06,83
Layanan pelanggan sangat responsif dan membantu.,5,2023-05-12,68
"Aplikasi sering crash, sangat frustasi!",1,2023-03-01,66
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-05-15,22
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-02,78
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-06-17,62
Layanan pelanggan sangat responsif dan membantu.,4,2023-02-23,81
Aplikasi sangat bagus dan mudah digunakan!,5,2023-06-12,30
Banyak bug yang mengganggu pengalaman belanja.,2,2023-10-25,4
Layanan pelanggan sangat responsif dan membantu.,4,2023-02-05,94
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-02-05,46
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-04-14,63
Layanan pelanggan sangat responsif dan membantu.,4,2023-08-13,34
"UI/UX sangat intuitif, tidak ada masalah.",4,2023-12-21,29
Layanan pelanggan sangat responsif dan membantu.,4,2023-09-22,0
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-09-01,53
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-08-13,90
"Aplikasi sering crash, sangat frustasi!",1,2023-05-22,63
"UI sangat membingungkan, sulit digunakan.",2,2023-07-16,65
"UI sangat membingungkan, sulit digunakan.",2,2023-07-03,13
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-07-25,92
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-09-20,33
Aplikasi sangat bagus dan mudah digunakan!,5,2023-04-08,59
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-03-26,10
Aplikasi sangat bagus dan mudah digunakan!,4,2023-03-19,69
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-03-22,97
"Aplikasi sering crash, sangat frustasi!",2,2023-06-17,3
Layanan pelanggan sangat responsif dan membantu.,5,2023-10-09,36
"UI sangat membingungkan, sulit digunakan.",1,2023-05-11,5
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-04-03,45
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-12-06,32
"Aplikasi sering crash, sangat frustasi!",2,2023-08-08,7
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-12-09,30
Aplikasi sangat bagus dan mudah digunakan!,4,2023-06-21,97
"Aplikasi sering crash, sangat frustasi!",1,2023-10-18,22
Aplikasi sangat bagus dan mudah digunakan!,4,2023-01-27,96
Banyak promo menarik setiap hari.,5,2023-04-13,89
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-12-23,94
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-02-06,7
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-01-22,1
Banyak promo menarik setiap hari.,5,2023-02-16,52
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-02-02,78
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-05-08,44
"Aplikasi sering crash, sangat frustasi!",2,2023-09-10,55
"Aplikasi sering crash, sangat frustasi!",1,2023-06-11,5
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-06-20,34
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-01-23,91
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-11-14,62
Banyak promo menarik setiap hari.,5,2023-12-20,25
"UI sangat membingungkan, sulit digunakan.",2,2023-02-24,38
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-03-23,51
Banyak promo menarik setiap hari.,5,2023-07-20,30
"UI sangat membingungkan, sulit digunakan.",2,2023-01-03,95
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-05-19,62
Banyak promo menarik setiap hari.,4,2023-08-22,68
Layanan pelanggan sangat responsif dan membantu.,4,2023-01-10,90
Aplikasi sangat bagus dan mudah digunakan!,5,2023-09-03,30
"Pengalaman standar, tidak istimewa tapi cukup baik.",3,2023-05-26,36
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-01-17,76
Banyak bug yang mengganggu pengalaman belanja.,1,2023-02-01,24
"Aplikasi cukup baik, tapi bisa ditingkatkan.",3,2023-08-08,43
Terkadang ada bug kecil tapi tidak mengganggu.,3,2023-03-12,22
Layanan pelanggan sangat responsif dan membantu.,4,2023-03-19,31
"Promo sering tidak berlaku, sangat mengecewakan.",1,2023-04-17,85
Beberapa fitur kurang jelas cara penggunaannya.,3,2023-08-16,30
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-12-10,16
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-03-26,7
"UI sangat membingungkan, sulit digunakan.",2,2023-05-05,24
Layanan pelanggan sangat responsif dan membantu.,5,2023-08-13,47
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-11-14,71
"Tidak buruk, tapi ada ruang untuk perbaikan.",3,2023-09-16,76
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-06-28,77
"Pengalaman belanja terbaik, pengiriman cepat.",4,2023-02-09,54
"Pengalaman belanja terbaik, pengiriman cepat.",5,2023-06-12,50
"Promo sering tidak berlaku, sangat mengecewakan.",2,2023-02-12,47
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-01-27,64
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,1,2023-10-26,69
"UI sangat membingungkan, sulit digunakan.",1,2023-06-26,100
"UI sangat membingungkan, sulit digunakan.",1,2023-07-16,37
Banyak bug yang mengganggu pengalaman belanja.,1,2023-01-21,73
Banyak bug yang mengganggu pengalaman belanja.,1,2023-09-23,65
Banyak promo menarik setiap hari.,4,2023-06-24,37
"UI/UX sangat intuitif, tidak ada masalah.",5,2023-03-18,25
Pengiriman sangat lambat dan tidak sesuai ekspektasi.,2,2023-01-24,99
